Unnamed: 0,molecule_chembl_id,canonical_smiles,bioactivity_class,pIC50,MW,LogP,NumHDonors,NumHAcceptors
183,CHEMBL22924,Nc1nc(N)c2cc(CNc3cccc4ccccc34)cnc2n1,active,7.017728766960431,316.36800000000005,2.9545000000000012,3,6
184,CHEMBL142741,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,active,6.619788758288394,370.4130000000002,1.8514000000000002,2,9
185,CHEMBL142741,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,active,8.045757490560675,370.4130000000002,1.8514000000000002,2,9
186,CHEMBL145979,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,active,6.356547323513812,335.19800000000004,3.108100000000001,3,6
187,CHEMBL145979,Nc1nc(N)c2cc(CNc3cc(Cl)ccc3Cl)cnc2n1,active,6.522878745280337,335.19800000000004,3.108100000000001,3,6
188,CHEMBL50514,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,7.886056647693163,384.4400000000002,2.1598200000000007,2,9
189,CHEMBL50514,COc1cc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,9.070581074285707,384.4400000000002,2.1598200000000007,2,9
190,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,inactive,4.920818753952375,290.32300000000004,1.2575999999999998,2,7
191,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,intermediate,5.568636235841013,290.32300000000004,1.2575999999999998,2,7
192,CHEMBL149301,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2)cc1OC,active,6.366531544420414,326.36000000000007,1.8184999999999998,3,8
193,CHEMBL149301,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2)cc1OC,active,6.481486060122113,326.36000000000007,1.8184999999999998,3,8
194,CHEMBL7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,active,7.508638306165727,325.37200000000007,2.10562,2,7
195,CHEMBL7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,active,7.958607314841775,325.37200000000007,2.10562,2,7
196,CHEMBL358351,Nc1nc(N)c2cc(CNc3cc(Cl)c(Cl)c(Cl)c3)cnc2n1,active,6.455931955649724,369.6430000000001,3.7615000000000007,3,6
197,CHEMBL358351,Nc1nc(N)c2cc(CNc3cc(Cl)c(Cl)c(Cl)c3)cnc2n1,active,6.008773924307505,369.6430000000001,3.7615000000000007,3,6
198,CHEMBL23288,COc1cc(NCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,intermediate,5.823908740944319,356.38600000000014,1.8270999999999997,3,9
199,CHEMBL23288,COc1cc(NCc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,active,6.522878745280337,356.38600000000014,1.8270999999999997,3,9
200,CHEMBL356279,COc1cccc(NCc2cnc3nc(N)nc(N)c3c2)c1,active,6.2839966563652006,296.33400000000006,1.8098999999999996,3,7
201,CHEMBL356279,COc1cccc(NCc2cnc3nc(N)nc(N)c3c2)c1,active,6.6777807052660805,296.33400000000006,1.8098999999999996,3,7
202,CHEMBL424135,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2)c1,intermediate,5.214670164989233,326.36000000000007,1.8184999999999998,3,8
203,CHEMBL424135,COc1ccc(OC)c(NCc2cnc3nc(N)nc(N)c3c2)c1,active,6.346787486224656,326.36000000000007,1.8184999999999998,3,8
204,CHEMBL146622,CN(Cc1cnc2nc(N)nc(N)c2c1)c1ccccc1,inactive,4.0,280.335,1.8256000000000003,2,6
205,CHEMBL146039,Nc1nc(N)c2cc(CNc3ccc4ccccc4c3)cnc2n1,intermediate,5.698970004336019,316.36800000000005,2.9545000000000012,3,6
206,CHEMBL146039,Nc1nc(N)c2cc(CNc3ccc4ccccc4c3)cnc2n1,active,6.080921907623926,316.36800000000005,2.9545000000000012,3,6
207,CHEMBL147828,CN(Cc1cnc2nc(N)nc(N)c2c1)c1ccc(Cl)c(Cl)c1,active,6.882728704344236,349.225,3.1324000000000005,2,6
208,CHEMBL147828,CN(Cc1cnc2nc(N)nc(N)c2c1)c1ccc(Cl)c(Cl)c1,active,6.958607314841775,349.225,3.1324000000000005,2,6
209,CHEMBL149099,CN(Cc1cnc2nc(N)nc(N)c2c1)c1cc(Cl)c(Cl)c(Cl)c1,active,6.707743928643524,383.6700000000001,3.785800000000002,2,6
